"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.71414869020319e-163,1.04506523147247,0.325,0.132,9.30542812843507e-159,"24","Ddah2"
2.56917165089045e-161,1.31781685285349,0.361,0.16,6.43680265414094e-157,"24","Tead1"
2.2207746403885e-160,1.53461249128253,0.286,0.113,5.56392878402934e-156,"24","Pdlim5"
1.02271320971718e-159,1.13222411655074,0.461,0.23,2.56230567562542e-155,"24","Clec2d"
9.16306230940385e-159,1.25034922431581,0.372,0.168,2.29571363099804e-154,"24","Phactr2"
1.21865031623155e-156,1.57184898346895,0.277,0.108,3.05320650228652e-152,"24","Cds2"
7.208184452555e-156,1.50883619615457,0.411,0.212,1.80593853274313e-151,"24","Dnajb4"
1.33616766314826e-155,0.945260102355097,0.812,0.622,3.34763446325164e-151,"24","Tsc22d1"
2.9624702194682e-155,1.25500904623612,0.388,0.183,7.42217288785564e-151,"24","Pnkd"
4.563453155378e-155,1.08959380048936,0.597,0.382,1.1433275535484e-150,"24","Dst"
9.33865417119598e-155,1.59003803256776,0.255,0.095,2.33970641605144e-150,"24","Pkd1"
2.03479216449674e-154,1.17158142952965,0.4,0.189,5.09796828893014e-150,"24","Idh2"
8.34536090227834e-154,1.35662120242662,0.458,0.252,2.09084672045682e-149,"24","Cbx6"
2.03414958647239e-151,1.23335544348867,0.305,0.124,5.09635837394792e-147,"24","Anxa6"
2.39921854100387e-151,1.15286613325402,0.324,0.136,6.01100213263109e-147,"24","Rnd3"
6.91799478959096e-151,1.16497766732212,0.479,0.264,1.73323441458412e-146,"24","Ccdc85b"
7.57102270426463e-151,0.941168621110489,0.607,0.379,1.89684402832646e-146,"24","Capns1"
1.58735848767365e-150,1.46935687305291,0.399,0.202,3.97696795501756e-146,"24","Fry"
1.06370987567188e-149,1.39627483036602,0.315,0.135,2.66501872250833e-145,"24","Zbtb4"
2.73499041555144e-149,1.05439043149236,0.483,0.26,6.85224498712259e-145,"24","Chd3"
1.11157820384992e-148,0.684240213094425,0.589,0.351,2.78494803192559e-144,"24","Timp2"
1.32868285992334e-148,1.35798812085289,0.334,0.149,3.32888203725192e-144,"24","Ginm1"
4.21794595996775e-148,1.57542381144099,0.296,0.125,1.05676418081032e-143,"24","Sept8"
1.39695913405087e-146,0.9597746767498,0.63,0.418,3.49994141445106e-142,"24","Drap1"
3.24792858572898e-146,1.10952738922276,0.396,0.191,8.13736027868538e-142,"24","Phlda1"
1.95236911205081e-145,1.39699950647977,0.266,0.104,4.8914655733321e-141,"24","Frmd4a"
2.44584127364776e-144,1.22281391810015,0.442,0.233,6.12781072699711e-140,"24","Tob2"
2.84155298262269e-144,1.35659784493933,0.329,0.148,7.11922684266288e-140,"24","Trp53inp2"
7.38317870831529e-144,1.49013451095437,0.324,0.145,1.84978159358131e-139,"24","Socs5"
1.2530275720941e-142,1.74505276317118,0.257,0.102,3.13933527912457e-138,"24","Lmo7"
2.66208642300452e-141,1.15756873100627,0.352,0.161,6.66959132419552e-137,"24","Smad7"
1.29994409706101e-139,0.780800523242642,0.555,0.317,3.25687994077665e-135,"24","Tuba1b"
2.37025349149379e-137,1.78481231535388,0.271,0.114,5.93843309758855e-133,"24","Pcdh19"
1.41430103427705e-136,1.12085827184878,0.491,0.285,3.54338981127772e-132,"24","Snrk"
2.16666905107492e-135,0.725670697998301,0.343,0.148,5.42837264056309e-131,"24","Ets1"
2.39502915905285e-135,1.16506338296029,0.377,0.184,6.00050605509102e-131,"24","Sertad1"
1.29132312802932e-134,1.0501515163517,0.428,0.221,3.23528096496467e-130,"24","Ccdc50"
3.18370583021378e-131,1.02240248486854,0.49,0.281,7.97645658701759e-127,"24","Reep3"
5.58049346985062e-130,1.2723382662169,0.327,0.153,1.39813683393637e-125,"24","Myo1c"
1.27450528072103e-129,1.19797771998757,0.418,0.228,3.19314553031848e-125,"24","Pdcl3"
1.29858835933641e-127,0.69732842964214,0.834,0.718,3.25348327548143e-123,"24","Selenof"
2.12551486245466e-127,0.987454884164804,0.326,0.151,5.32526493639391e-123,"24","Ifitm1"
2.86992383262254e-124,1.39298969219056,0.257,0.107,7.19030717025251e-120,"24","Sash1"
8.61274710548193e-124,0.945300286687494,0.575,0.379,2.15783765980744e-119,"24","Nfe2l1"
2.14019489067207e-123,1.30535317952441,0.375,0.194,5.36204427908981e-119,"24","Dtx3"
4.86923547549369e-123,1.25372705045461,0.307,0.14,1.21993825603019e-118,"24","Zeb1"
3.86911752596559e-122,1.26111858451909,0.288,0.128,9.69368704955418e-118,"24","Creb3l2"
6.51017177287617e-122,0.555826201772209,0.784,0.619,1.6310584359764e-117,"24","Sptbn1"
7.24591432590763e-122,1.18705885096657,0.34,0.165,1.8153913752129e-117,"24","Stim1"
1.85872479429405e-121,1.41107042024995,0.277,0.122,4.65684909962431e-117,"24","Tns3"
1.90715105611618e-121,0.572998948515268,0.549,0.304,4.77817625599349e-117,"24","Tagln2"
9.37072813736427e-121,1.29128133359718,0.27,0.117,2.34774222753525e-116,"24","Jam3"
1.72039752353414e-120,1.24835671025006,0.307,0.142,4.31028395546243e-116,"24","Hip1"
2.3011044194155e-120,1.1710009297954,0.272,0.115,5.7651870124036e-116,"24","Plekho1"
3.17451520079442e-120,0.997158143443247,0.527,0.335,7.95343038407035e-116,"24","Bnip2"
2.81686348361642e-119,0.923648141313391,0.468,0.268,7.05736977185257e-115,"24","Map4k4"
3.21222744418154e-119,0.351176526067962,0.295,0.124,8.04791463865243e-115,"24","Slfn5"
4.29179901985132e-118,1.18303106518154,0.334,0.162,1.07526732643355e-113,"24","Apbb2"
1.29611108416651e-117,0.315448379755133,0.314,0.135,3.24727671027078e-113,"24","S100a4"
5.27637193560617e-117,1.40902715065891,0.418,0.243,1.32194222474677e-112,"24","Tcf12"
1.46934474971273e-115,1.26352319468361,0.347,0.179,3.68129633593028e-111,"24","Sort1"
4.07472072430834e-115,1.15977827041878,0.373,0.196,1.02088053026821e-110,"24","Cfl2"
5.16593923726771e-115,1.40162108493924,0.259,0.113,1.29427441650505e-110,"24","Tmem109"
1.08502915481541e-114,1.00697838341501,0.474,0.283,2.71843204447452e-110,"24","Vezf1"
2.3611989026282e-114,0.473289497148624,0.605,0.377,5.9157477306447e-110,"24","Dbi"
5.55205965067004e-112,1.41817967435713,0.273,0.125,1.39101302487887e-107,"24","Ubr1"
1.0993562334737e-111,0.668334840111381,0.768,0.599,2.75432710734502e-107,"24","Ier2"
3.3187938979219e-111,1.11602645597185,0.401,0.223,8.31490623185353e-107,"24","Cdc42bpa"
8.10144910681317e-109,1.11629467007469,0.389,0.214,2.02973705922097e-104,"24","Ryk"
2.86403682652545e-108,0.439588784017013,0.96,0.903,7.17555786517687e-104,"24","mt-Nd5"
3.48486233935144e-108,1.23002306963843,0.314,0.155,8.7309741050111e-104,"24","Atl3"
4.20335732983518e-107,0.630008931184943,0.565,0.343,1.05310914541691e-102,"24","Pebp1"
1.17828810517094e-105,1.33015902741938,0.265,0.121,2.95208301869528e-101,"24","Mesd"
3.86680434726673e-105,0.929209323371599,0.35,0.176,9.68789161164207e-101,"24","Gm26532"
1.12588772357465e-104,1.20382231262774,0.307,0.151,2.82079910264392e-100,"24","Zfhx4"
2.44140417380317e-104,1.15295115752738,0.308,0.15,6.11669401704645e-100,"24","Sik1"
4.92148615274527e-104,1.18933330099072,0.347,0.184,1.2330291407088e-99,"24","Fam241a"
6.82264905324929e-104,0.910076154250421,0.562,0.385,1.70934649380108e-99,"24","Nptn"
3.0541166782212e-101,1.01260645390477,0.452,0.276,7.6517839256154e-97,"24","Oaz2"
4.19664209174834e-101,0.704278880452836,0.713,0.564,1.05142670966663e-96,"24","Ndufs5"
8.91603016900895e-101,0.619411805906121,0.746,0.569,2.2338221985435e-96,"24","Hmgn1"
1.15212716454074e-99,1.36660948203569,0.291,0.145,2.88653939804038e-95,"24","Hacd1"
4.21096747808845e-99,1.05292755165149,0.392,0.222,1.05501579196028e-94,"24","Lrrc58"
7.83136655981048e-99,0.594298649994911,0.916,0.875,1.96207057789492e-94,"24","Atp5b"
2.31674615813251e-97,0.593973820177655,0.515,0.306,5.80437582458519e-93,"24","Rdx"
8.52779329317129e-97,1.19689154667359,0.255,0.117,2.13655333167113e-92,"24","Notch1"
1.36654107712179e-96,1.27392849885062,0.259,0.121,3.42373201462094e-92,"24","Nr1d2"
4.69731231115343e-96,1.0113773041753,0.378,0.21,1.17686462643638e-91,"24","Ctdsp2"
2.03032271107116e-95,0.724239384653838,0.648,0.468,5.08677052031768e-91,"24","Mef2a"
2.19667680360869e-94,1.09065992720318,0.255,0.117,5.50355406376121e-90,"24","Six1"
5.00062692123975e-93,1.23494790833319,0.272,0.133,1.25285706884741e-88,"24","Fyco1"
1.48960142859758e-92,1.10025064473647,0.322,0.169,3.73204741920838e-88,"24","Tsen34"
4.31280576028509e-92,0.95188099239772,0.391,0.223,1.08053035518183e-87,"24","Cited2"
8.61809821336273e-92,0.841258517225099,0.539,0.366,2.1591783263759e-87,"24","Tprgl"
2.3239443195389e-91,1.01206633551698,0.41,0.246,5.82241009817276e-87,"24","Eea1"
2.33223292866738e-91,1.23457231761218,0.265,0.128,5.84317637948325e-87,"24","Ak3"
2.57035853307259e-91,0.896295797311322,0.498,0.326,6.43977626876006e-87,"24","Mxd4"
3.88738812155538e-91,1.17140902127398,0.254,0.12,9.73946219974485e-87,"24","Hipk3"
4.00989716056537e-91,1.1222211070379,0.258,0.121,1.00463963460805e-86,"24","Zfp467"
6.16381041122905e-91,1.19952365587005,0.252,0.119,1.54428106042933e-86,"24","Nbdy"
2.08521015772731e-90,0.516229625321708,0.342,0.176,5.22428552917001e-86,"24","Chpt1"
9.89080516278417e-88,1.01989965296024,0.377,0.218,2.47804232548395e-83,"24","Comt"
3.55938625059198e-87,1.15099413516925,0.288,0.147,8.91768631223314e-83,"24","Adgrl1"
7.59956854942975e-86,1.18437619391934,0.278,0.141,1.90399590437413e-81,"24","Dlgap4"
7.99028337265399e-83,0.739117444563261,0.417,0.246,2.00188559618473e-78,"24","Acadm"
1.37821785143085e-82,1.06558926487504,0.336,0.189,3.45298700497486e-78,"24","Dnajc10"
1.81909089782912e-82,0.533535085052363,0.875,0.825,4.55755033542107e-78,"24","Ndufb9"
9.98790615491834e-82,1.12092289577336,0.289,0.15,2.50237000805324e-77,"24","Rtn4rl1"
1.33563860292096e-81,0.863607508735751,0.436,0.27,3.34630895575817e-77,"24","Coq10b"
2.27526459144486e-81,0.514757337399658,0.656,0.5,5.70044790740596e-77,"24","Cebpb"
4.16004092799575e-81,1.02807209658978,0.407,0.256,1.04225665410006e-76,"24","Ate1"
7.4954143791823e-81,0.909602275360855,0.292,0.151,1.87790111856033e-76,"24","Lifr"
1.18652982793918e-80,0.831990527123158,0.468,0.305,2.97273183091883e-76,"24","Tmco1"
1.30099530917568e-80,1.11602315797625,0.273,0.14,3.25951364760874e-76,"24","Trak1"
1.36991599081776e-80,1.21693901744532,0.338,0.198,3.43218752339482e-76,"24","Rap2a"
1.41367185035861e-80,1.12046891843551,0.268,0.136,3.54181345388846e-76,"24","Net1"
2.01088423852576e-80,0.615433861843663,0.792,0.706,5.03806937120244e-76,"24","Uqcr11"
3.7574941617398e-79,1.36362409904864,0.317,0.184,9.41402587282289e-75,"24","Daam1"
2.7332177928523e-78,0.915689175906567,0.399,0.242,6.84780385821215e-74,"24","Sdc2"
3.39573954223051e-78,0.777019837347091,0.524,0.357,8.50768584910431e-74,"24","Pkig"
3.67532007495056e-77,0.753157153137729,0.255,0.122,9.20814691578113e-73,"24","Hlf"
8.5510294016925e-77,0.938340840145682,0.3,0.162,2.14237490630004e-72,"24","4931406P16Rik"
1.5794962031205e-76,0.679392384241593,0.254,0.123,3.95726978729811e-72,"24","Ckap4"
7.15433886873931e-75,0.670368149787597,0.261,0.127,1.79244806017395e-70,"24","Dock10"
3.46535390982588e-74,0.983445196475911,0.324,0.184,8.68209768567776e-70,"24","Sh3pxd2a"
6.4024922918327e-74,0.682595640439731,0.6,0.452,1.60408041879577e-69,"24","B230219D22Rik"
2.1170084578855e-73,0.866773413247611,0.392,0.241,5.30395299038633e-69,"24","Rbfox2"
2.8996266524045e-73,0.940883446624546,0.304,0.167,7.26472461493424e-69,"24","Fbxo32"
7.19646064773187e-73,0.826372474231491,0.396,0.243,1.80300125068274e-68,"24","Id2"
3.38950005390709e-72,0.760969056187462,0.451,0.293,8.49205343505881e-68,"24","Nfic"
4.17680915351745e-72,0.915966995987684,0.279,0.148,1.04645776532226e-67,"24","Svil"
2.7352991226603e-71,0.492671244786874,0.627,0.422,6.85301842191313e-67,"24","Gnb2"
3.08968047086111e-71,0.31199244185289,0.96,0.894,7.74088545169542e-67,"24","Serf2"
5.71216002091137e-71,0.726242172323883,0.543,0.397,1.43112457163913e-66,"24","Ctnna1"
2.60275117145512e-70,1.07715466689912,0.255,0.134,6.52093278496367e-66,"24","Acadsb"
1.72358628835399e-69,0.884146385943541,0.487,0.347,4.31827308684207e-65,"24","B3gnt2"
2.44122645145459e-69,1.0910784161608,0.262,0.139,6.11624875147433e-65,"24","Akap6"
3.31489823186036e-69,0.640918873396533,0.714,0.577,8.30514603010293e-65,"24","Lars2"
3.720195383654e-69,0.52628752861662,0.802,0.717,9.32057751420673e-65,"24","Uqcrb"
1.90753536447191e-68,0.944628202666017,0.345,0.208,4.77913910214793e-64,"24","Ciao2b"
2.22992590664722e-68,0.558603808214488,0.448,0.278,5.58685636651394e-64,"24","Ifi27"
3.46721361393578e-68,0.887796658468518,0.366,0.225,8.6867569883547e-64,"24","Ptpn11"
3.80579694071392e-68,0.675696971373002,0.356,0.205,9.53504365526465e-64,"24","Foxn3"
4.80079535779344e-68,0.421406071759564,0.974,0.976,1.20279126894157e-63,"24","Cox8a"
5.17726452306748e-68,0.935177296483142,0.321,0.186,1.29711185360933e-63,"24","Maged1"
1.48848354836324e-67,0.99143660375377,0.33,0.196,3.72924668206926e-63,"24","Nckap1"
3.20444354034717e-67,0.891643366456385,0.255,0.132,8.02841284598581e-63,"24","Tcf7l2"
3.86134163684062e-67,0.563821724319443,0.497,0.33,9.6742053369405e-63,"24","Txnip"
1.43486420988714e-66,1.12101278659441,0.33,0.198,3.59490879145124e-62,"24","Tiparp"
2.12591429042314e-66,0.882980596744616,0.394,0.255,5.32626566322614e-62,"24","Tbl1x"
5.69034413184362e-66,0.795887998659395,0.282,0.152,1.4256588187921e-61,"24","Mylip"
2.30257832947869e-65,0.866002478933573,0.289,0.16,5.76887974667592e-61,"24","Bin1"
2.98242445477717e-65,1.13180535173843,0.269,0.15,7.47216622899872e-61,"24","Mcur1"
6.68677500440202e-65,0.874628891065788,0.398,0.258,1.67530460960288e-60,"24","Mapre2"
8.23304202314896e-65,0.6076184698986,0.45,0.298,2.06270634847974e-60,"24","Hif1a"
9.93141669211347e-65,0.609209491543429,0.618,0.486,2.48821713804211e-60,"24","Pura"
1.19283684269625e-64,0.861804442119071,0.279,0.152,2.98853342569117e-60,"24","Tnfrsf1a"
3.23510404555117e-64,0.832225642072922,0.435,0.294,8.10522967572389e-60,"24","Prkacb"
3.64064121755975e-64,0.988757656909473,0.29,0.165,9.1212625064742e-60,"24","Ccdc82"
1.72958579819886e-63,0.995480477711698,0.381,0.25,4.33330425880743e-59,"24","Pitpnc1"
2.47745789928744e-63,0.892657914701076,0.278,0.154,6.20702302087476e-59,"24","Rest"
2.96953897538716e-63,0.561474695733328,0.684,0.543,7.439882948935e-59,"24","Sh3bgrl"
1.47262773354085e-62,0.998451992206713,0.258,0.141,3.68952152361324e-58,"24","Snx4"
6.34009587129717e-62,0.59421795001076,0.604,0.46,1.58844761959479e-57,"24","Ktn1"
9.20648775518695e-62,0.879078435211896,0.374,0.242,2.30659344218454e-57,"24","Fam76a"
1.38051870398648e-60,0.970616617798934,0.304,0.181,3.45875156096773e-56,"24","Hdgfl3"
1.41997914644341e-60,0.970397546501293,0.254,0.139,3.55761575349931e-56,"24","Mir22hg"
3.19644505461866e-60,0.798452808329886,0.35,0.216,8.00837343984158e-56,"24","Rnf187"
3.24759331955089e-60,0.923491829503339,0.351,0.225,8.1365203028028e-56,"24","Dctn6"
6.09945863250937e-60,0.528371981577509,0.741,0.628,1.5281583657889e-55,"24","Ywhaq"
8.69188044780731e-60,0.509369777876812,0.728,0.62,2.17766372739364e-55,"24","Fus"
1.09524698198221e-59,1.09424685796356,0.275,0.16,2.74403178865824e-55,"24","Tanc1"
1.87328568807573e-59,0.661591721235013,0.554,0.426,4.69332996290492e-55,"24","Tpi1"
1.97638287827744e-59,0.368027133260628,0.928,0.898,4.9516296632363e-55,"24","Son"
6.80544530087381e-59,0.716760664190049,0.335,0.201,1.70503626568093e-54,"24","Sbno2"
7.53025078137085e-59,0.684586332871947,0.574,0.448,1.88662903076465e-54,"24","Rex1bd"
1.57565617114024e-58,0.407369949890284,0.817,0.727,3.94764897117477e-54,"24","Pnrc1"
2.49463913096535e-58,0.841352135620481,0.428,0.303,6.25006887872059e-54,"24","Sdhc"
3.65174964017142e-58,0.837928483335978,0.324,0.198,9.14909354848547e-54,"24","Tjp1"
1.44812394290421e-57,0.615919569186287,0.613,0.499,3.62812972655222e-53,"24","Ddx3x"
1.41822224349125e-56,0.855695847057065,0.282,0.163,3.55321400884297e-52,"24","Tnrc18"
4.31433575995698e-56,0.667138874346103,0.546,0.425,1.08091368129962e-51,"24","Rheb"
4.90154813498507e-56,0.639087301659961,0.32,0.189,1.22803386973916e-51,"24","Rab8b"
1.36567149852988e-55,0.700185328176134,0.478,0.344,3.42155337241677e-51,"24","Btbd7"
4.68880927072659e-55,0.725796821717514,0.448,0.319,1.17473427468784e-50,"24","Celf1"
3.81611141406354e-54,1.1579568035041,0.272,0.163,9.5608855367948e-50,"24","Ppm1l"
1.56532457489967e-53,0.656644621032299,0.387,0.249,3.92176418995363e-49,"24","Lrrfip1"
1.57942995359464e-53,0.796249595493934,0.32,0.198,3.95710380573601e-49,"24","Stk24"
4.95781674931312e-53,0.748484823726155,0.375,0.247,1.24213140837291e-48,"24","Camk1"
7.46516023909614e-53,0.250888602890058,0.962,0.934,1.87032124630315e-48,"24","Hmgb1"
1.2544655685109e-52,0.721787906424079,0.428,0.3,3.1429380353472e-48,"24","Strn3"
1.01542464794177e-51,0.874742716550646,0.385,0.264,2.54404491295332e-47,"24","Emd"
1.19494007739383e-51,0.820606102809628,0.346,0.225,2.99380286990251e-47,"24","Csnk1e"
1.20476501063415e-51,0.682609090617551,0.555,0.44,3.0184182576428e-47,"24","Brd2"
1.22228062078632e-51,0.542584583207224,0.408,0.27,3.06230186731804e-47,"24","Cap1"
1.54520348381013e-51,0.724344968410058,0.38,0.254,3.87135280833791e-47,"24","Pttg1"
3.19356831844531e-51,0.754905601175013,0.411,0.284,8.00116606503289e-47,"24","Epb41l2"
5.87190605526567e-51,0.569261740696408,0.3,0.177,1.47114734308626e-46,"24","Fosl2"
6.11701659247337e-51,0.47533464485124,0.456,0.31,1.53255733707828e-46,"24","Esd"
2.89417408574977e-50,0.49814688455199,0.433,0.293,7.25106375443748e-46,"24","Qk"
2.95585117643858e-50,0.680608197497264,0.423,0.294,7.40558953744921e-46,"24","Hook3"
4.67942429411353e-50,0.276056667845339,0.618,0.464,1.1723829626472e-45,"24","Serinc3"
4.938756461042e-50,0.399343155807553,0.273,0.156,1.23735604374946e-45,"24","Ephx1"
5.57389046407658e-50,0.358329163918991,0.816,0.727,1.39648251686975e-45,"24","Rhoa"
1.63965904212042e-49,0.5737488707395,0.629,0.522,4.10800176412851e-45,"24","mt-Atp8"
1.74748998831201e-49,0.75850576969912,0.307,0.19,4.37816141671692e-45,"24","Arhgef2"
3.97407025128972e-49,0.567221344542601,0.354,0.223,9.95663560758126e-45,"24","Cdkn1b"
5.04437480389617e-49,0.652546240915782,0.343,0.219,1.26381766336815e-44,"24","Cpne3"
5.09421628375587e-49,0.73204497652093,0.377,0.254,1.2763049477322e-44,"24","Tmod3"
1.2140982966991e-48,0.886297989124304,0.265,0.158,3.04180187254991e-44,"24","Hexim1"
4.2003177399202e-48,0.349514360627436,0.725,0.637,1.05234760655961e-43,"24","Iqgap1"
7.89710901353684e-48,0.790533124653635,0.32,0.204,1.97854169225152e-43,"24","Pttg1ip"
1.49514904057699e-47,0.924494720744991,0.273,0.167,3.7459464062616e-43,"24","Pacsin2"
1.7770348874784e-46,0.68780877168561,0.401,0.279,4.45218320708838e-42,"24","Dab2ip"
2.51507825275313e-46,0.627353388916527,0.54,0.431,6.30127705444769e-42,"24","Ndufb2"
4.93078420509742e-46,0.77556041453429,0.36,0.245,1.23535867474511e-41,"24","Pink1"
7.21768459492559e-46,0.665322583471614,0.391,0.268,1.80831869841266e-41,"24","Smarca2"
8.18201377242282e-46,0.568620791858115,0.574,0.456,2.04992173054281e-41,"24","Myl12a"
9.63125821282973e-46,0.79217029096229,0.321,0.208,2.41301543264236e-41,"24","Cbx5"
1.28870491190872e-45,0.648379241036048,0.46,0.341,3.2287212862961e-41,"24","R3hdm2"
2.05196406551351e-44,0.517727841114802,0.605,0.505,5.14099076973755e-40,"24","Eif5b"
4.02220074363878e-44,0.646590614838817,0.48,0.363,1.00772217431126e-39,"24","Ech1"
4.13264862354598e-44,0.414928848534286,0.404,0.27,1.03539378614321e-39,"24","Vasp"
5.8636598755532e-44,0.857405372547797,0.27,0.167,1.4690813452211e-39,"24","Pofut2"
7.47239326964739e-44,0.780684725788011,0.323,0.214,1.87213340977746e-39,"24","Wasl"
9.5059061927155e-44,0.858780836546413,0.33,0.223,2.38160973752294e-39,"24","Blmh"
9.92464813543579e-44,0.793292845390066,0.267,0.164,2.48652134385208e-39,"24","Snx18"
3.95944664006326e-43,0.396607081948041,0.879,0.845,9.9199976120145e-39,"24","Ndufa13"
4.16584440664516e-43,0.621899992654438,0.37,0.251,1.04371065764088e-38,"24","Cnih4"
1.83365330419518e-42,0.478474621869189,0.728,0.638,4.5940349883306e-38,"24","Anxa5"
4.14614712409347e-42,0.357577242302419,0.611,0.447,1.03877570047038e-37,"24","Tspan3"
2.51132283770761e-41,0.786469897055799,0.316,0.211,6.29186823759264e-37,"24","Cdc42ep3"
4.7371970985347e-41,0.612173847665578,0.36,0.244,1.18685736106688e-36,"24","Siva1"
9.06743707677395e-41,0.601506756892205,0.386,0.267,2.27175568521495e-36,"24","Zc2hc1a"
3.6988794446403e-40,0.687566436258228,0.3,0.194,9.26717256060181e-36,"24","Dennd5a"
7.50932293713162e-40,0.579127444462775,0.299,0.191,1.88138576866896e-35,"24","Sox4"
8.19727500748377e-40,0.543343263600788,0.53,0.427,2.05374528037498e-35,"24","Iscu"
1.71120984322245e-39,0.713494550444599,0.359,0.251,4.28726514120952e-35,"24","mt-Nd6"
2.70683172076119e-39,0.554353832153675,0.424,0.301,6.78169619319508e-35,"24","Dbndd2"
1.14742107448946e-38,0.713240669666078,0.334,0.229,2.8747487600259e-34,"24","Prdx4"
1.49963962086858e-38,0.882901694471707,0.271,0.176,3.75719710612413e-34,"24","Gprc5c"
4.67966670896378e-38,0.553033436556399,0.415,0.3,1.17244369726378e-33,"24","Rbbp7"
5.70819225869939e-38,0.690561383677574,0.373,0.267,1.43013048849454e-33,"24","Anapc11"
5.87033360845896e-38,0.645644537774016,0.307,0.202,1.47075338226331e-33,"24","Asap1"
3.42803971842438e-37,0.364224680633968,0.255,0.152,8.58861071054044e-33,"24","Zyx"
2.02209421284217e-36,0.455857929420944,0.626,0.542,5.06615484085477e-32,"24","Micos10"
2.52415130971292e-36,0.292160851917982,0.528,0.371,6.32400869135476e-32,"24","Ift43"
3.8921031223674e-36,0.666953072691102,0.368,0.266,9.75127516277929e-32,"24","Polr2m"
4.24385108971052e-36,0.660468063157881,0.286,0.187,1.06325445201607e-31,"24","Asph"
6.31188456431442e-36,0.412271282792478,0.684,0.604,1.58137955874334e-31,"24","Mtdh"
6.7677691264926e-36,0.480577909515995,0.658,0.567,1.69559687695146e-31,"24","Ndufa5"
1.70737991620299e-35,0.530058634548166,0.253,0.158,4.27766964205496e-31,"24","Epb41"
3.14166995717643e-35,0.696126271747711,0.301,0.204,7.87113991070983e-31,"24","Twsg1"
1.3674680129616e-34,0.650596398504028,0.314,0.214,3.426054359674e-30,"24","Midn"
1.9090708836891e-34,0.453765157072596,0.609,0.517,4.78298619199466e-30,"24","Sfr1"
1.95801490926947e-34,0.522763730800613,0.613,0.537,4.90561055368373e-30,"24","Ndufs7"
2.3826111585485e-34,0.707858867177878,0.268,0.175,5.96939399662742e-30,"24","Fh1"
2.49781870183871e-34,0.306833271785077,0.772,0.678,6.2580349755867e-30,"24","Rpl22l1"
3.36355544297463e-34,0.520482519948755,0.586,0.481,8.42705180682864e-30,"24","Pten"
8.10174107938136e-34,0.831626028928765,0.3,0.203,2.02981021002821e-29,"24","Obp1a"
1.00327608543402e-33,0.542469889524121,0.396,0.29,2.51360790444638e-29,"24","Serpinb6a"
1.49702689526238e-33,0.642707346923828,0.342,0.243,3.75065118339037e-29,"24","Eif4ebp2"
2.10510943394546e-33,0.572037904408842,0.532,0.443,5.27414117580697e-29,"24","Hcfc1r1"
2.8604501594071e-33,0.468934306060906,0.663,0.592,7.16657182937854e-29,"24","Ndufa11"
3.38320365892611e-33,0.591119575135853,0.401,0.3,8.47627844707347e-29,"24","Smim11"
5.48314385237217e-33,0.444633028877434,0.735,0.689,1.37374686077332e-28,"24","Ndufb10"
1.68700900357291e-32,0.643984832395837,0.316,0.22,4.22663235755157e-28,"24","Il6st"
5.05631111124662e-32,0.503614639577158,0.26,0.165,1.26680818581173e-27,"24","Ptprf"
2.35749289711283e-31,0.606900211014706,0.46,0.376,5.90646270442649e-27,"24","Ndufs2"
5.65782795823144e-31,0.551670909433505,0.466,0.376,1.4175122166553e-26,"24","Mapre1"
5.93189078879895e-31,0.720680906466708,0.277,0.189,1.48617591822569e-26,"24","Pgrmc2"
9.72621302867565e-31,0.87305831808862,0.337,0.254,2.4368054122044e-26,"24","Ccdc107"
1.21735384918254e-30,0.690802154715675,0.283,0.194,3.04995833374195e-26,"24","Clock"
1.48409032984682e-30,0.703753283390503,0.264,0.177,3.71823991239822e-26,"24","Afap1"
1.66197767549389e-30,0.608895198918121,0.527,0.452,4.16391886818238e-26,"24","Myh9"
2.32156550273521e-30,0.376899420465281,0.429,0.317,5.8164502105528e-26,"24","Pbx1"
2.71453695859489e-30,0.836789576570161,0.253,0.171,6.80100089606365e-26,"24","Specc1"
2.79061897037113e-30,0.344368490904173,0.586,0.487,6.99161676836783e-26,"24","Capzb"
8.72377090089331e-30,0.397556871392609,0.739,0.699,2.18565356150981e-25,"24","Uqcr10"
9.01455478370478e-30,0.658621239437217,0.322,0.231,2.25850655550939e-25,"24","Bcl7c"
1.21139688029685e-29,0.46140089352484,0.375,0.269,3.03503374389572e-25,"24","Rasal2"
2.61027889486609e-29,0.497694067608786,0.456,0.36,6.5397927431975e-25,"24","Pdcd10"
6.83676073242428e-29,0.584931971506692,0.362,0.269,1.71288203390158e-24,"24","Sbds"
2.38060443720745e-28,0.629065657066709,0.295,0.207,5.96436635697956e-24,"24","Prxl2c"
3.51079312220838e-28,0.563768534438495,0.426,0.338,8.79594108838086e-24,"24","Glg1"
5.64023474760303e-28,0.374242874423378,0.726,0.669,1.41310441366446e-23,"24","Atp5g3"
7.12106867644109e-28,0.672200585492266,0.255,0.172,1.78411254619555e-23,"24","Tmem131"
9.28226358259117e-28,0.657029295881006,0.262,0.178,2.32557831798239e-23,"24","Mtss2"
4.36263291007481e-27,0.364260074327942,0.343,0.24,1.09301404929014e-22,"24","Cast"
1.34237611701063e-26,0.549264862992842,0.319,0.231,3.36318912355842e-22,"24","Prmt1"
